doc_id,sentence_id,token_id,token,lemma,pos,entity
text164,1,12,Amazon,Amazon,PROPN,ORG_B
text164,1,13,leads,lead,VERB,
text164,1,14,us,we,PRON,
text164,1,15,to,to,PART,
text164,1,16,propose,propose,VERB,
text164,1,17,an,an,DET,
text164,1,18,expansion,expansion,NOUN,
text164,1,19,of,of,ADP,
text164,1,20,the,the,DET,
text164,1,21,common,common,ADJ,
text164,1,22,pool,pool,NOUN,
text164,1,23,resource,resource,NOUN,
text164,1,24,(,(,PUNCT,
text164,1,25,CPR,CPR,PROPN,ORG_B
text164,1,26,),),PUNCT,
text164,1,27,management,management,NOUN,
text164,1,28,models,model,NOUN,
text164,1,29,developed,develop,VERB,
text164,1,30,by,by,ADP,
text164,1,31,Ostrom,Ostrom,PROPN,ORG_B
text164,1,32,.,.,PUNCT,
text164,2,1,We,we,PRON,
text164,2,2,analyze,analyze,VERB,
text164,2,3,the,the,DET,
text164,2,4,origins,origin,NOUN,
text164,2,5,and,and,CCONJ,
text164,2,6,effectiveness,effectiveness,NOUN,
text164,2,7,of,of,ADP,
text164,2,8,a,a,DET,
text164,2,9,community,community,NOUN,
text164,2,10,-,-,PUNCT,
text164,2,11,based,base,VERB,
text164,2,12,CPR,cpr,NOUN,ORG_B
text164,2,13,system,system,NOUN,
text164,2,14,that,that,PRON,
text164,2,15,has,have,AUX,
text164,2,16,emerged,emerge,VERB,
text164,2,17,despite,despite,SCONJ,
text164,2,18,several,several,ADJ,
text164,2,19,features,feature,NOUN,
text164,2,20,that,that,PRON,
text164,2,21,are,be,AUX,
text164,2,22,",",",",PUNCT,
text164,2,23,in,in,ADP,
text164,2,24,Ostrom,Ostrom,PROPN,ORG_B
text164,2,25,'s,'s,PART,
text164,2,26,view,view,NOUN,
text164,2,27,",",",",PUNCT,
text164,2,28,barriers,barrier,NOUN,
text164,2,29,to,to,ADP,
text164,2,30,local,local,ADJ,
text164,2,31,institutional,institutional,ADJ,
text164,2,32,development,development,NOUN,
text164,2,33,:,:,PUNCT,
text164,2,34,the,the,DET,
text164,2,35,fish,fish,NOUN,
text164,2,36,populations,population,NOUN,
text164,2,37,are,be,AUX,
text164,2,38,migratory,migratory,ADJ,
text164,2,39,rather,rather,ADV,
text164,2,40,than,than,ADP,
text164,2,41,stationary,stationary,ADJ,
text164,2,42,",",",",PUNCT,
text164,2,43,spatial,spatial,ADJ,
text164,2,44,boundaries,boundary,NOUN,
text164,2,45,are,be,AUX,
text164,2,46,ambiguous,ambiguous,ADJ,
text164,2,47,rather,rather,ADV,
text164,2,48,than,than,ADP,
text164,2,49,fixed,fix,VERB,
text164,2,50,",",",",PUNCT,
text164,2,51,and,and,CCONJ,
text164,2,52,state,state,NOUN,
text164,2,53,support,support,NOUN,
text164,2,54,of,of,ADP,
text164,2,55,local,local,ADJ,
text164,2,56,management,management,NOUN,
text164,2,57,is,be,AUX,
text164,2,58,weak,weak,ADJ,
text164,2,59,or,or,CCONJ,
text164,2,60,non,non,ADJ,
text164,2,61,-,-,ADJ,
text164,2,62,existent,existent,ADJ,
text164,2,63,rather,rather,ADV,
text164,2,64,than,than,ADP,
text164,2,65,strong,strong,ADJ,
text164,2,66,.,.,PUNCT,
text164,3,1,We,we,PRON,
text164,3,2,argue,argue,VERB,
text164,3,3,that,that,SCONJ,
text164,3,4,cultural,cultural,ADJ,
text164,3,5,and,and,CCONJ,
text164,3,6,political,political,ADJ,
text164,3,7,factors,factor,NOUN,
text164,3,8,",",",",PUNCT,
text164,3,9,which,which,PRON,
text164,3,10,are,be,AUX,
text164,3,11,given,give,VERB,
text164,3,12,less,less,ADJ,
text164,3,13,emphasis,emphasis,NOUN,
text164,3,14,in,in,ADP,
text164,3,15,Ostrom,Ostrom,PROPN,ORG_B
text164,3,16,'s,'s,PART,
text164,3,17,model,model,NOUN,
text164,3,18,",",",",PUNCT,
text164,3,19,may,may,AUX,
text164,3,20,help,help,VERB,
text164,3,21,explain,explain,VERB,
text164,3,22,how,how,SCONJ,
text164,3,23,these,these,DET,
text164,3,24,communities,community,NOUN,
text164,3,25,overcome,overcome,VERB,
text164,3,26,barriers,barrier,NOUN,
text164,3,27,to,to,ADP,
text164,3,28,collective,collective,ADJ,
text164,3,29,action,action,NOUN,
text164,3,30,.,.,PUNCT,
text164,4,1,We,we,PRON,
text164,4,2,draw,draw,VERB,
text164,4,3,parallels,parallel,NOUN,
text164,4,4,between,between,ADP,
text164,4,5,freshwater,freshwater,NOUN,
text164,4,6,systems,system,NOUN,
text164,4,7,and,and,CCONJ,
text164,4,8,Marine,Marine,PROPN,
text164,4,9,Protected,Protected,PROPN,PERSON_B
text164,4,10,Areas,Areas,PROPN,PERSON_I
text164,4,11,and,and,CCONJ,
text164,4,12,discuss,discuss,VERB,
text164,4,13,implications,implication,NOUN,
text164,4,14,for,for,ADP,
text164,4,15,local,local,ADJ,
text164,4,16,resource,resource,NOUN,
text164,4,17,management,management,NOUN,
text164,4,18,.,.,PUNCT,
text165,1,1,Global,global,ADJ,
text165,1,2,services,service,NOUN,
text165,1,3,like,like,ADP,
text165,1,4,navigation,navigation,NOUN,
text165,1,5,",",",",PUNCT,
text165,1,6,communication,communication,NOUN,
text165,1,7,",",",",PUNCT,
text165,1,8,and,and,CCONJ,
text165,1,9,Earth,Earth,PROPN,LOC_B
text165,1,10,observation,observation,NOUN,
text165,1,11,have,have,AUX,
text165,1,12,increased,increase,VERB,
text165,1,13,dramatically,dramatically,ADV,
text165,1,14,in,in,ADP,
text165,1,15,the,the,DET,DATE_B
text165,1,16,21st,21st,ADJ,DATE_I
text165,1,17,century,century,NOUN,DATE_I
text165,1,18,due,due,ADP,
text165,1,19,to,to,ADP,
text165,1,20,advances,advance,NOUN,
text165,1,21,in,in,ADP,
text165,1,22,outer,outer,ADJ,
text165,1,23,space,space,NOUN,
text165,1,24,industries,industry,NOUN,
text165,1,25,.,.,PUNCT,
text165,2,1,But,but,CCONJ,
text165,2,2,as,as,SCONJ,
text165,2,3,orbits,orbit,NOUN,
text165,2,4,become,become,VERB,
text165,2,5,increasingly,increasingly,ADV,
text165,2,6,crowded,crowded,ADJ,
text165,2,7,with,with,ADP,
text165,2,8,both,both,DET,
text165,2,9,satellites,satellite,NOUN,
text165,2,10,and,and,CCONJ,
text165,2,11,inevitable,inevitable,ADJ,
text165,2,12,space,space,NOUN,
text165,2,13,debris,debris,NOUN,
text165,2,14,pollution,pollution,NOUN,
text165,2,15,",",",",PUNCT,
text165,2,16,continued,continued,ADJ,
text165,2,17,operations,operation,NOUN,
text165,2,18,become,become,AUX,
text165,2,19,endangered,endanger,VERB,
text165,2,20,by,by,ADP,
text165,2,21,the,the,DET,
text165,2,22,heightened,heighten,VERB,
text165,2,23,risks,risk,NOUN,
text165,2,24,of,of,ADP,
text165,2,25,debris,debris,NOUN,
text165,2,26,collisions,collision,NOUN,
text165,2,27,in,in,ADP,
text165,2,28,orbit,orbit,NOUN,
text165,2,29,.,.,PUNCT,
text165,3,1,Kessler,Kessler,PROPN,PERSON_B
text165,3,2,Syndrome,Syndrome,PROPN,PERSON_I
text165,3,3,is,be,AUX,
text165,3,4,the,the,DET,
text165,3,5,term,term,NOUN,
text165,3,6,for,for,ADP,
text165,3,7,when,when,SCONJ,
text165,3,8,a,a,DET,
text165,3,9,critical,critical,ADJ,
text165,3,10,threshold,threshold,NOUN,
text165,3,11,of,of,ADP,
text165,3,12,orbiting,orbit,VERB,
text165,3,13,debris,debris,NOUN,
text165,3,14,triggers,trigger,VERB,
text165,3,15,a,a,DET,
text165,3,16,runaway,runaway,ADJ,
text165,3,17,positive,positive,ADJ,
text165,3,18,feedback,feedback,NOUN,
text165,3,19,loop,loop,NOUN,
text165,3,20,of,of,ADP,
text165,3,21,debris,debris,NOUN,
text165,3,22,collisions,collision,NOUN,
text165,3,23,",",",",PUNCT,
text165,3,24,creating,create,VERB,
text165,3,25,debris,debris,NOUN,
text165,3,26,congestion,congestion,NOUN,
text165,3,27,that,that,PRON,
text165,3,28,can,can,AUX,
text165,3,29,render,render,VERB,
text165,3,30,orbits,orbit,NOUN,
text165,3,31,unusable,unusable,ADJ,
text165,3,32,.,.,PUNCT,
text165,4,1,As,as,SCONJ,
text165,4,2,this,this,DET,
text165,4,3,potential,potential,ADJ,
text165,4,4,tipping,tipping,NOUN,
text165,4,5,point,point,NOUN,
text165,4,6,becomes,become,VERB,
text165,4,7,more,more,ADV,
text165,4,8,widely,widely,ADV,
text165,4,9,recognized,recognize,VERB,
text165,4,10,",",",",PUNCT,
text165,4,11,there,there,PRON,
text165,4,12,have,have,AUX,
text165,4,13,been,be,AUX,
text165,4,14,renewed,renew,VERB,
text165,4,15,calls,call,NOUN,
text165,4,16,for,for,ADP,
text165,4,17,debris,debris,NOUN,
text165,4,18,mitigation,mitigation,NOUN,
text165,4,19,and,and,CCONJ,
text165,4,20,removal,removal,NOUN,
text165,4,21,.,.,PUNCT,
text165,5,1,Here,here,ADV,
text165,5,2,",",",",PUNCT,
text165,5,3,we,we,PRON,
text165,5,4,combine,combine,VERB,
text165,5,5,complex,complex,ADJ,
text165,5,6,systems,system,NOUN,
text165,5,7,and,and,CCONJ,
text165,5,8,social,social,ADJ,
text165,5,9,-ecological,-ecological,ADJ,
text165,5,10,systems,system,NOUN,
text165,5,11,approaches,approach,NOUN,
text165,5,12,to,to,PART,
text165,5,13,study,study,VERB,
text165,5,14,how,how,SCONJ,
text165,5,15,these,these,DET,
text165,5,16,efforts,effort,NOUN,
text165,5,17,may,may,AUX,
text165,5,18,affect,affect,VERB,
text165,5,19,space,space,NOUN,
text165,5,20,debris,debris,NOUN,
text165,5,21,accumulation,accumulation,NOUN,
text165,5,22,and,and,CCONJ,
text165,5,23,the,the,DET,
text165,5,24,likelihood,likelihood,NOUN,
text165,5,25,of,of,ADP,
text165,5,26,reaching,reach,VERB,
text165,5,27,Kessler,Kessler,PROPN,ORG_B
text165,5,28,Syndrome,Syndrome,PROPN,ORG_I
text165,5,29,.,.,PUNCT,
text165,6,1,Specifically,specifically,ADV,
text165,6,2,",",",",PUNCT,
text165,6,3,we,we,PRON,
text165,6,4,model,model,VERB,
text165,6,5,how,how,SCONJ,
text165,6,6,debris,debris,NOUN,
text165,6,7,levels,level,NOUN,
text165,6,8,are,be,AUX,
text165,6,9,affected,affect,VERB,
text165,6,10,by,by,ADP,
text165,6,11,future,future,ADJ,
text165,6,12,launch,launch,NOUN,
text165,6,13,rates,rate,NOUN,
text165,6,14,",",",",PUNCT,
text165,6,15,cleanup,cleanup,NOUN,
text165,6,16,activities,activity,NOUN,
text165,6,17,",",",",PUNCT,
text165,6,18,and,and,CCONJ,
text165,6,19,collisions,collision,NOUN,
text165,6,20,between,between,ADP,
text165,6,21,extant,extant,ADJ,
text165,6,22,debris,debris,NOUN,
text165,6,23,.,.,PUNCT,
text165,7,1,We,we,PRON,
text165,7,2,contextualize,contextualize,VERB,
text165,7,3,and,and,CCONJ,
text165,7,4,interpret,interpret,VERB,
text165,7,5,our,our,PRON,
text165,7,6,dynamic,dynamic,ADJ,
text165,7,7,model,model,NOUN,
text165,7,8,within,within,ADP,
text165,7,9,a,a,DET,
text165,7,10,discussion,discussion,NOUN,
text165,7,11,of,of,ADP,
text165,7,12,existing,exist,VERB,
text165,7,13,space,space,NOUN,
text165,7,14,debris,debris,NOUN,
text165,7,15,governance,governance,NOUN,
text165,7,16,and,and,CCONJ,
text165,7,17,other,other,ADJ,
text165,7,18,social,social,ADJ,
text165,7,19,",",",",PUNCT,
text165,7,20,economic,economic,ADJ,
text165,7,21,",",",",PUNCT,
text165,7,22,and,and,CCONJ,
text165,7,23,geopolitical,geopolitical,ADJ,
text165,7,24,factors,factor,NOUN,
text165,7,25,that,that,PRON,
text165,7,26,may,may,AUX,
text165,7,27,influence,influence,VERB,
text165,7,28,effective,effective,ADJ,
text165,7,29,collective,collective,ADJ,
text165,7,30,management,management,NOUN,
text165,7,31,of,of,ADP,
text165,7,32,the,the,DET,
text165,7,33,orbital,orbital,ADJ,
text165,7,34,commons,common,NOUN,
text165,7,35,.,.,PUNCT,
text165,8,1,In,in,ADP,
text165,8,2,line,line,NOUN,
text165,8,3,with,with,ADP,
text165,8,4,previous,previous,ADJ,
text165,8,5,studies,study,NOUN,
text165,8,6,",",",",PUNCT,
text165,8,7,our,our,PRON,
text165,8,8,model,model,NOUN,
text165,8,9,finds,find,VERB,
text165,8,10,that,that,SCONJ,
text165,8,11,debris,debris,NOUN,
text165,8,12,congestion,congestion,NOUN,
text165,8,13,may,may,AUX,
text165,8,14,be,be,AUX,
text165,8,15,reached,reach,VERB,
text165,8,16,in,in,ADP,
text165,8,17,less,less,ADJ,DATE_B
text165,8,18,than,than,ADP,DATE_I
text165,8,19,200,200,NUM,DATE_I
text165,8,20,years,year,NOUN,DATE_I
text165,8,21,",",",",PUNCT,
text165,8,22,though,though,SCONJ,
text165,8,23,a,a,DET,
text165,8,24,holistic,holistic,ADJ,
text165,8,25,management,management,NOUN,
text165,8,26,strategy,strategy,NOUN,
text165,8,27,combining,combine,VERB,
text165,8,28,removal,removal,NOUN,
text165,8,29,and,and,CCONJ,
text165,8,30,mitigation,mitigation,ADJ,
text165,8,31,actions,action,NOUN,
text165,8,32,can,can,AUX,
text165,8,33,avoid,avoid,VERB,
text165,8,34,such,such,ADJ,
text165,8,35,outcomes,outcome,NOUN,
text165,8,36,while,while,SCONJ,
text165,8,37,continuing,continue,VERB,
text165,8,38,space,space,NOUN,
text165,8,39,activities,activity,NOUN,
text165,8,40,.,.,PUNCT,
text165,9,1,Moreover,moreover,ADV,
text165,9,2,",",",",PUNCT,
text165,9,3,although,although,SCONJ,
text165,9,4,active,active,ADJ,
text165,9,5,debris,debris,NOUN,
text165,9,6,removal,removal,NOUN,
text165,9,7,may,may,AUX,
text165,9,8,be,be,AUX,
text165,9,9,particularly,particularly,ADV,
text165,9,10,effective,effective,ADJ,
text165,9,11,",",",",PUNCT,
text165,9,12,the,the,DET,
text165,9,13,current,current,ADJ,
text165,9,14,lack,lack,NOUN,
text165,9,15,of,of,ADP,
text165,9,16,market,market,NOUN,
text165,9,17,and,and,CCONJ,
text165,9,18,governance,governance,NOUN,
text165,9,19,support,support,NOUN,
text165,9,20,may,may,AUX,
text165,9,21,impede,impede,VERB,
text165,9,22,its,its,PRON,
text165,9,23,implementation,implementation,NOUN,
text165,9,24,.,.,PUNCT,
text165,10,1,Research,research,NOUN,
text165,10,2,into,into,ADP,
text165,10,3,these,these,DET,
text165,10,4,critical,critical,ADJ,
text165,10,5,dynamics,dynamic,NOUN,
text165,10,6,and,and,CCONJ,
text165,10,7,the,the,DET,
text165,10,8,multi,multi,ADJ,
text165,10,9,-faceted,-facete,VERB,
text165,10,10,variables,variable,NOUN,
text165,10,11,that,that,PRON,
text165,10,12,influence,influence,NOUN,
text165,10,13,debris,debris,NOUN,
text165,10,14,outcomes,outcome,NOUN,
text165,10,15,can,can,AUX,
text165,10,16,support,support,VERB,
text165,10,17,policymakers,policymaker,NOUN,
text165,10,18,in,in,ADP,
text165,10,19,curating,curate,VERB,
text165,10,20,impactful,impactful,ADJ,
text165,10,21,governance,governance,NOUN,
text165,10,22,strategies,strategy,NOUN,
text165,10,23,and,and,CCONJ,
text165,10,24,realistic,realistic,ADJ,
text165,10,25,transition,transition,NOUN,
text165,10,26,pathways,pathway,NOUN,
text165,10,27,to,to,ADP,
text165,10,28,sustaining,sustain,VERB,
text165,10,29,debris,debris,NOUN,
text165,10,30,-free,-free,NUM,
text165,10,31,orbits,orbit,NOUN,
text165,10,32,.,.,PUNCT,
text165,11,1,Overall,overall,ADV,
text165,11,2,",",",",PUNCT,
text165,11,3,our,our,PRON,
text165,11,4,study,study,NOUN,
text165,11,5,is,be,AUX,
text165,11,6,useful,useful,ADJ,
text165,11,7,for,for,ADP,
text165,11,8,communicating,communicate,VERB,
text165,11,9,about,about,ADP,
text165,11,10,space,space,NOUN,
text165,11,11,debris,debris,NOUN,
text165,11,12,sustainability,sustainability,NOUN,
text165,11,13,in,in,ADP,
text165,11,14,policy,policy,NOUN,
text165,11,15,and,and,CCONJ,
text165,11,16,education,education,NOUN,
text165,11,17,settings,setting,NOUN,
text165,11,18,by,by,ADP,
text165,11,19,providing,provide,VERB,
text165,11,20,an,an,DET,
text165,11,21,exploration,exploration,NOUN,
text165,11,22,of,of,ADP,
text165,11,23,policy,policy,NOUN,
text165,11,24,portfolio,portfolio,NOUN,
text165,11,25,options,option,NOUN,
text165,11,26,supported,support,VERB,
text165,11,27,by,by,ADP,
text165,11,28,a,a,DET,
text165,11,29,simple,simple,ADJ,
text165,11,30,and,and,CCONJ,
text165,11,31,clear,clear,ADJ,
text165,11,32,social,social,ADJ,
text165,11,33,-ecological,-ecological,ADJ,
text165,11,34,modeling,modeling,NOUN,
text165,11,35,approach,approach,NOUN,
text165,11,36,.,.,PUNCT,
text166,1,1,The,the,DET,
text166,1,2,concept,concept,NOUN,
text166,1,3,of,of,ADP,
text166,1,4,resilience,resilience,NOUN,
text166,1,5,is,be,AUX,
text166,1,6,widely,widely,ADV,
text166,1,7,promoted,promote,VERB,
text166,1,8,as,as,ADP,
text166,1,9,a,a,DET,
text166,1,10,promising,promising,ADJ,
text166,1,11,notion,notion,NOUN,
text166,1,12,to,to,PART,
text166,1,13,guide,guide,VERB,
text166,1,14,new,new,ADJ,
text166,1,15,approaches,approach,NOUN,
text166,1,16,to,to,ADP,
text166,1,17,ecosystem,ecosystem,NOUN,
text166,1,18,and,and,CCONJ,
text166,1,19,resource,resource,NOUN,
text166,1,20,management,management,NOUN,
text166,1,21,that,that,PRON,
text166,1,22,try,try,VERB,
text166,1,23,to,to,PART,
text166,1,24,enhance,enhance,VERB,
text166,1,25,a,a,DET,
text166,1,26,system,system,NOUN,
text166,1,27,'s,'s,PART,
text166,1,28,capacity,capacity,NOUN,
text166,1,29,to,to,PART,
text166,1,30,cope,cope,VERB,
text166,1,31,with,with,ADP,
text166,1,32,change,change,NOUN,
text166,1,33,.,.,PUNCT,
text166,2,1,A,a,DET,
text166,2,2,variety,variety,NOUN,
text166,2,3,of,of,ADP,
text166,2,4,mechanisms,mechanism,NOUN,
text166,2,5,of,of,ADP,
text166,2,6,resilience,resilience,NOUN,
text166,2,7,specific,specific,ADJ,
text166,2,8,for,for,ADP,
text166,2,9,different,different,ADJ,
text166,2,10,systems,system,NOUN,
text166,2,11,have,have,AUX,
text166,2,12,been,be,AUX,
text166,2,13,proposed,propose,VERB,
text166,2,14,.,.,PUNCT,
text166,3,1,In,in,ADP,
text166,3,2,the,the,DET,
text166,3,3,context,context,NOUN,
text166,3,4,of,of,ADP,
text166,3,5,resource,resource,NOUN,
text166,3,6,management,management,NOUN,
text166,3,7,those,those,PRON,
text166,3,8,include,include,VERB,
text166,3,9,but,but,CCONJ,
text166,3,10,are,be,AUX,
text166,3,11,not,not,PART,
text166,3,12,limited,limit,VERB,
text166,3,13,to,to,ADP,
text166,3,14,the,the,DET,
text166,3,15,diversity,diversity,NOUN,
text166,3,16,of,of,ADP,
text166,3,17,response,response,NOUN,
text166,3,18,options,option,NOUN,
text166,3,19,and,and,CCONJ,
text166,3,20,flexibility,flexibility,NOUN,
text166,3,21,of,of,ADP,
text166,3,22,the,the,DET,
text166,3,23,social,social,ADJ,
text166,3,24,system,system,NOUN,
text166,3,25,to,to,PART,
text166,3,26,adaptively,adaptively,ADV,
text166,3,27,respond,respond,VERB,
text166,3,28,to,to,ADP,
text166,3,29,changes,change,NOUN,
text166,3,30,on,on,ADP,
text166,3,31,an,an,DET,
text166,3,32,adequate,adequate,ADJ,
text166,3,33,scale,scale,NOUN,
text166,3,34,.,.,PUNCT,
text166,4,1,However,however,ADV,
text166,4,2,",",",",PUNCT,
text166,4,3,implementation,implementation,NOUN,
text166,4,4,of,of,ADP,
text166,4,5,resilience,resilience,NOUN,
text166,4,6,-,-,PUNCT,
text166,4,7,based,base,VERB,
text166,4,8,management,management,NOUN,
text166,4,9,in,in,ADP,
text166,4,10,specific,specific,ADJ,
text166,4,11,real,real,ADJ,
text166,4,12,-,-,PUNCT,
text166,4,13,world,world,NOUN,
text166,4,14,systems,system,NOUN,
text166,4,15,has,have,AUX,
text166,4,16,often,often,ADV,
text166,4,17,proven,prove,VERB,
text166,4,18,difficult,difficult,ADJ,
text166,4,19,because,because,SCONJ,
text166,4,20,of,of,ADP,
text166,4,21,a,a,DET,
text166,4,22,limited,limited,ADJ,
text166,4,23,understanding,understanding,NOUN,
text166,4,24,of,of,ADP,
text166,4,25,suitable,suitable,ADJ,
text166,4,26,interventions,intervention,NOUN,
text166,4,27,and,and,CCONJ,
text166,4,28,their,their,PRON,
text166,4,29,impact,impact,NOUN,
text166,4,30,on,on,ADP,
text166,4,31,the,the,DET,
text166,4,32,resilience,resilience,NOUN,
text166,4,33,of,of,ADP,
text166,4,34,the,the,DET,
text166,4,35,coupled,coupled,ADJ,
text166,4,36,social,social,ADJ,
text166,4,37,-,-,PUNCT,
text166,4,38,ecological,ecological,ADJ,
text166,4,39,system,system,NOUN,
text166,4,40,.,.,PUNCT,
text166,5,1,We,we,PRON,
text166,5,2,propose,propose,VERB,
text166,5,3,an,an,DET,
text166,5,4,agent,agent,NOUN,
text166,5,5,-,-,PUNCT,
text166,5,6,based,base,VERB,
text166,5,7,modeling,modeling,NOUN,
text166,5,8,approach,approach,NOUN,
text166,5,9,to,to,PART,
text166,5,10,explore,explore,VERB,
text166,5,11,system,system,NOUN,
text166,5,12,characteristics,characteristic,NOUN,
text166,5,13,and,and,CCONJ,
text166,5,14,mechanisms,mechanism,NOUN,
text166,5,15,of,of,ADP,
text166,5,16,resilience,resilience,NOUN,
text166,5,17,in,in,ADP,
text166,5,18,a,a,DET,
text166,5,19,complex,complex,ADJ,
text166,5,20,resource,resource,NOUN,
text166,5,21,management,management,NOUN,
text166,5,22,system,system,NOUN,
text166,5,23,",",",",PUNCT,
text166,5,24,based,base,VERB,
text166,5,25,on,on,ADP,
text166,5,26,a,a,DET,
text166,5,27,case,case,NOUN,
text166,5,28,study,study,NOUN,
text166,5,29,of,of,ADP,
text166,5,30,water,water,NOUN,
text166,5,31,use,use,NOUN,
text166,5,32,in,in,ADP,
text166,5,33,the,the,DET,LOC_B
text166,5,34,Amudarya,Amudarya,PROPN,LOC_I
text166,5,35,River,River,PROPN,LOC_I
text166,5,36,",",",",PUNCT,
text166,5,37,which,which,PRON,
text166,5,38,is,be,AUX,
text166,5,39,a,a,DET,
text166,5,40,semiarid,semiarid,NOUN,
text166,5,41,river,river,NOUN,
text166,5,42,basin,basin,NOUN,
text166,5,43,.,.,PUNCT,
text166,6,1,Water,water,NOUN,
text166,6,2,resources,resource,NOUN,
text166,6,3,in,in,ADP,
text166,6,4,its,its,PRON,
text166,6,5,delta,delta,NOUN,
text166,6,6,are,be,AUX,
text166,6,7,used,use,VERB,
text166,6,8,to,to,PART,
text166,6,9,sustain,sustain,VERB,
text166,6,10,irrigated,irrigated,ADJ,
text166,6,11,agriculture,agriculture,NOUN,
text166,6,12,as,as,ADV,
text166,6,13,well,well,ADV,
text166,6,14,as,as,ADP,
text166,6,15,aquatic,aquatic,ADJ,
text166,6,16,ecosystems,ecosystem,NOUN,
text166,6,17,that,that,PRON,
text166,6,18,provide,provide,VERB,
text166,6,19,fish,fish,NOUN,
text166,6,20,and,and,CCONJ,
text166,6,21,other,other,ADJ,
text166,6,22,ecosystem,ecosystem,NOUN,
text166,6,23,services,service,NOUN,
text166,6,24,.,.,PUNCT,
text166,7,1,The,the,DET,
text166,7,2,three,three,NUM,CARDINAL_B
text166,7,3,subsystems,subsystem,NOUN,
text166,7,4,of,of,ADP,
text166,7,5,the,the,DET,
text166,7,6,social,social,ADJ,
text166,7,7,-,-,PUNCT,
